timestamp,symbol,asset_type,pricing,quote_denom,quote_per_asset,lunc_per_asset,ustc_per_asset,usd_per_asset,source,status,error
2026-04-11 02:36:15,CTX,cw20,xyk,uusd,44.16406872,5416.79690104,44.16406872,0.22236779,xyk_pool,ok,
2026-04-11 02:36:15,DO,cw20,xyk,uusd,0.00000036,0.00004436,0.00000036,0.0000000018,xyk_pool,ok,
2026-04-11 02:36:15,DOGE,cw20,xyk,uusd,0.15093931,18.51295833,0.15093931,0.00075999,xyk_pool,ok,
2026-04-11 02:36:15,ELPACO,cw20,xyk,uusd,0.46191639,56.65481746,0.46191639,0.00232577,xyk_pool,ok,
2026-04-11 02:36:15,FIRE,cw20,xyk,uluna,0.00009769,0.00009769,0.00000080,0.0000000040,xyk_pool,ok,
2026-04-11 02:36:15,FLX,cw20,xyk,uluna,0.28886599,0.28886599,0.00235517,0.00001185,xyk_pool,ok,
2026-04-11 02:36:15,FOOD,cw20,xyk,uluna,0.00706732,0.00706732,0.00005762,0.00000029,xyk_pool,ok,
2026-04-11 02:36:15,FRG,cw20,xyk,uluna,15.55638506,15.55638506,0.12683386,0.00063799,xyk_pool,ok,
2026-04-11 02:36:15,FUN,cw20,xyk,uluna,88807.91736976,88807.91736976,724.06609238,3.64214738,xyk_pool,ok,
2026-04-11 02:36:15,Futureflare,cw20,xyk,uusd,0.11947228,14.65347439,0.11947228,0.00060155,xyk_pool,ok,
2026-04-11 02:36:15,GRDX,cw20,xyk,uusd,0.25245427,30.96393897,0.25245427,0.00127112,xyk_pool,ok,
2026-04-11 02:36:15,HOTL,cw20,xyk,uluna,1.70643012,1.70643012,0.01391282,0.00006998,xyk_pool,ok,
2026-04-11 02:36:15,IDEV,cw20,xyk,uluna,11.74480617,11.74480617,0.09575741,0.00048167,xyk_pool,ok,
2026-04-11 02:36:15,JURASS,cw20,xyk,uluna,0.01220404,0.01220404,0.00009950,0.00000050,xyk_pool,ok,
2026-04-11 02:36:15,JURIS,cw20,xyk,uluna,0.06089057,0.06089057,0.00049645,0.00000250,xyk_pool,ok,
2026-04-11 02:36:15,KENNY,cw20,xyk,uluna,0.00914286,0.00914286,0.00007454,0.00000037,xyk_pool,ok,
2026-04-11 02:36:15,KNEEL,cw20,xyk,uluna,12.16015193,12.16015193,0.09914379,0.00049871,xyk_pool,ok,
2026-04-11 02:36:15,KRQ,cw20,xyk,uluna,0.00185513,0.00185513,0.00001513,0.00000008,xyk_pool,ok,
2026-04-11 02:36:15,LCM,cw20,xyk,uluna,0.00228269,0.00228269,0.00001861,0.00000009,xyk_pool,ok,
2026-04-11 02:36:15,LCW,cw20,xyk,uluna,6.67871091,6.67871091,0.05445267,0.00027390,xyk_pool,ok,
2026-04-11 02:36:15,LEAPE,cw20,xyk,uluna,0.00000271,0.00000271,0.00000002,0.0000000001,xyk_pool,ok,
2026-04-11 02:36:15,LennyL,cw20,xyk,uluna,0.00000772,0.00000772,0.00000006,0.0000000003,xyk_pool,ok,
2026-04-11 02:36:15,LENNYR,cw20,xyk,uluna,0.00001452,0.00001452,0.00000012,0.0000000006,xyk_pool,ok,
2026-04-11 02:36:15,LIX,cw20,xyk,uluna,0.21616655,0.21616655,0.00176244,0.00000887,xyk_pool,ok,
2026-04-11 02:36:15,LTK,cw20,xyk,uusd,1.25033550,153.35574043,1.25033550,0.00629549,xyk_pool,ok,
2026-04-11 02:36:15,LTRN,cw20,xyk,uluna,0.00135170,0.00135170,0.00001102,0.00000006,xyk_pool,ok,
2026-04-11 02:36:15,MBA,cw20,xyk,uluna,0.12932449,0.12932449,0.00105440,0.00000530,xyk_pool,ok,
2026-04-11 02:36:15,MIOFF,cw20,xyk,uluna,0.00031729,0.00031729,0.00000259,0.00000001,xyk_pool,ok,
2026-04-11 02:36:15,MIR,cw20,xyk,uusd,1.12523439,138.01187963,1.12523439,0.00566560,xyk_pool,ok,
2026-04-11 02:36:15,NHera,cw20,xyk,uluna,0.00108587,0.00108587,0.00000885,0.00000004,xyk_pool,ok,
2026-04-11 02:36:15,PoG,cw20,xyk,uluna,0.00223621,0.00223621,0.00001823,0.00000009,xyk_pool,ok,
2026-04-11 02:36:15,QUID,cw20,xyk,uluna,2.80202791,2.80202791,0.02284541,0.00011492,xyk_pool,ok,
2026-04-11 02:36:15,ROTTI,cw20,xyk,uluna,0.00008453,0.00008453,0.00000069,0.0000000035,xyk_pool,ok,
2026-04-11 02:36:15,SAYVE,cw20,xyk,uusd,0.00008041,0.00986232,0.00008041,0.00000040,xyk_pool,ok,
2026-04-11 02:36:15,SELE,cw20,xyk,uluna,283.76148573,283.76148573,2.31355578,0.01163749,xyk_pool,ok,
2026-04-11 02:36:15,SKI,cw20,xyk,uusd,0.01067704,1.30955657,0.01067704,0.00005376,xyk_pool,ok,
2026-04-11 02:36:15,SMF,cw20,xyk,uluna,0.53753235,0.53753235,0.00438259,0.00002205,xyk_pool,ok,
2026-04-11 02:36:15,SMT,cw20,xyk,uluna,1.61420282,1.61420282,0.01316087,0.00006620,xyk_pool,ok,
2026-04-11 02:36:15,Tbold,cw20,xyk,uluna,,,,,,error,Token reserve is zero for Tbold
2026-04-11 02:36:15,TCR,cw20,xyk,uluna,0.74711337,0.74711337,0.00609134,0.00003064,xyk_pool,ok,
2026-04-11 02:36:15,TEAI,cw20,xyk,uluna,0.00539041,0.00539041,0.00004395,0.00000022,xyk_pool,ok,
2026-04-11 02:36:15,TEST,cw20,xyk,uluna,1.05709550,1.05709550,0.00861868,0.00004335,xyk_pool,ok,
2026-04-11 02:36:15,TESTC,cw20,xyk,uusd,0.0000000000,0.0000000049,0.0000000000,0.0000000000,xyk_pool,ok,
2026-04-11 02:36:15,THC,cw20,xyk,uluna,0.01428738,0.01428738,0.00011649,0.00000059,xyk_pool,ok,
2026-04-11 02:36:15,TNEWS,cw20,xyk,uluna,0.36486527,0.36486527,0.00297481,0.00001496,xyk_pool,ok,
2026-04-11 02:36:15,ULC,cw20,xyk,uluna,0.01162415,0.01162415,0.00009477,0.00000048,xyk_pool,ok,
2026-04-11 02:36:15,USTRIX,cw20,xyk,uluna,6085.30544667,6085.30544667,49.61453287,0.24956761,xyk_pool,ok,
2026-04-11 02:36:15,UwU,cw20,xyk,uluna,0.44270946,0.44270946,0.00360949,0.00001816,xyk_pool,ok,
2026-04-11 02:36:15,VIMA,cw20,xyk,uluna,5.48845566,5.48845566,0.04474831,0.00022509,xyk_pool,ok,
2026-04-11 02:36:15,WAVAX,cw20,xyk,uusd,2338.72649720,286848.71684800,2338.72649720,11.77557810,xyk_pool,ok,
2026-04-11 02:36:15,WETH,cw20,xyk,uusd,259032.62647033,31770784.91810910,259032.62647033,1304.23926356,xyk_pool,ok,
2026-04-11 02:42:34,LUNC,native,native_reference,uluna,1.00000000,1.00000000,0.00817687,0.00004112,swaprate,ok,
2026-04-11 02:42:34,USTC,native,native_reference,uusd,122.29612344,122.29612344,1.00000000,0.00502749,contract,ok,
2026-04-11 02:42:34,AUTC,native,oracle_1pct,uaud,171.95631758,171.95631758,1.40606515,0.00707164,swaprate_1pct,ok,
2026-04-11 02:42:34,CATC,native,oracle_1pct,ucad,175.92492223,175.92492223,1.43851593,0.00723484,swaprate_1pct,ok,
2026-04-11 02:42:34,CHTC,native,native_xyk,uusd,20577.90605181,20577.90605181,168.26294630,0.84594027,native_xyk_pool,ok,
2026-04-11 02:42:34,CNTC,native,oracle_1pct,ucny,35.61060069,35.61060069,0.29118340,0.00146447,swaprate_1pct,ok,
2026-04-11 02:42:34,DKTC,native,oracle_1pct,udkk,38.10801310,38.10801310,0.31160442,0.00156718,swaprate_1pct,ok,
2026-04-11 02:42:34,EUTC,native,native_xyk,uusd,7204.38526451,7204.38526451,58.90935102,0.29616617,native_xyk_pool,ok,
2026-04-11 02:42:34,GBTC,native,oracle_1pct,ugbp,326.92484175,326.92484175,2.67322326,0.01344466,swaprate_1pct,ok,
2026-04-11 02:42:34,HKTC,native,oracle_1pct,uhkd,31.04465049,31.04465049,0.25384820,0.00127670,swaprate_1pct,ok,
2026-04-11 02:42:34,IDTC,native,oracle_1pct,uidr,0.01422506,0.01422506,0.00011632,0.00000059,swaprate_1pct,ok,
2026-04-11 02:42:34,INTC,native,oracle_1pct,uinr,2.61775643,2.61775643,0.02140506,0.00010765,swaprate_1pct,ok,
2026-04-11 02:42:34,JPTC,native,oracle_1pct,ujpy,1.52750402,1.52750402,0.01249021,0.00006282,swaprate_1pct,ok,
2026-04-11 02:42:34,KRTC,native,native_xyk,uluna,0.74216312,0.74216312,0.00606857,0.00003052,native_xyk_pool,ok,
2026-04-11 02:42:34,MNTC,native,native_xyk,uluna,0.71468172,0.71468172,0.00584386,0.00002939,native_xyk_pool,ok,
2026-04-11 02:42:34,MYTC,native,oracle_1pct,umyr,61.32747239,61.32747239,0.50146702,0.00252207,swaprate_1pct,ok,
2026-04-11 02:42:34,NOTC,native,oracle_1pct,unok,25.61664460,25.61664460,0.20946408,0.00105347,swaprate_1pct,ok,
2026-04-11 02:42:34,PHTC,native,oracle_1pct,uphp,4.06301771,4.06301771,0.03322278,0.00016709,swaprate_1pct,ok,
2026-04-11 02:42:34,SDTC,native,native_xyk,uluna,25149.24571523,25149.24571523,205.64221504,1.03425281,native_xyk_pool,ok,
2026-04-11 02:42:34,SETC,native,oracle_1pct,usek,26.27998228,26.27998228,0.21488811,0.00108075,swaprate_1pct,ok,
2026-04-11 02:42:34,SGTC,native,oracle_1pct,usgd,190.88109493,190.88109493,1.56081067,0.00784991,swaprate_1pct,ok,
2026-04-11 02:42:34,THTC,native,oracle_1pct,uthb,7.57518515,7.57518515,0.06194134,0.00031153,swaprate_1pct,ok,
2026-04-11 02:42:34,WESO,cw20,tbc,uluna,39.57782100,39.57782100,0.32362286,0.00162762,curve_info,ok,
2026-04-11 02:42:34,reBASE,cw20,tbc,uusd,0.53718200,65.69527618,0.53718200,0.00270068,curve_info,ok,
2026-04-11 02:42:34,TERRA,cw20,xyk,uusd,0.26483441,32.38822195,0.26483441,0.00133145,xyk_pool,ok,
2026-04-11 02:42:34,FROG,cw20,xyk,uluna,0.20238534,0.20238534,0.00165488,0.00000832,xyk_pool,ok,
2026-04-11 02:42:34,ADDVOW,cw20,xyk,uluna,0.26341281,0.26341281,0.00215389,0.00001083,xyk_pool,ok,
2026-04-11 02:42:34,ALPHA,cw20,xyk,uusd,0.00253795,0.31038114,0.00253795,0.00001276,xyk_pool,ok,
2026-04-11 02:42:34,ampLUNC,cw20,xyk,uusd,0.01096247,1.34066785,0.01096247,0.00005511,xyk_pool,ok,
2026-04-11 02:42:34,ampNIP,cw20,xyk,uluna,,,,,,error,Token reserve is zero for ampNIP
2026-04-11 02:42:34,ART,cw20,xyk,uusd,0.00717592,0.87758762,0.00717592,0.00003608,xyk_pool,ok,
2026-04-11 02:42:34,ASTRO,cw20,xyk,uusd,0.08875710,10.85464875,0.08875710,0.00044623,xyk_pool,ok,
2026-04-11 02:42:34,BAKED,cw20,xyk,uluna,109760.02225588,109760.02225588,897.49387933,4.51383760,xyk_pool,ok,
2026-04-11 02:42:34,BENANCE,cw20,xyk,uluna,,,,,,error,Token reserve is zero for BENANCE
2026-04-11 02:42:34,BLAME,cw20,xyk,uluna,0.39707435,0.39707435,0.00324683,0.00001633,xyk_pool,ok,
2026-04-11 02:42:34,BLEEVE,cw20,xyk,uluna,0.17896840,0.17896840,0.00146340,0.00000736,xyk_pool,ok,
2026-04-11 02:42:34,BLUNA,cw20,xyk,uusd,0.00806965,0.98688638,0.00806965,0.00004057,xyk_pool,ok,
2026-04-11 02:42:34,BOTS,cw20,xyk,uluna,0.00086765,0.00086765,0.00000709,0.00000004,xyk_pool,ok,
2026-04-11 02:42:34,BTUSD,cw20,xyk,uusd,72.79569034,8902.63073230,72.79569034,0.36597960,xyk_pool,ok,
2026-04-11 02:42:34,BULL,cw20,xyk,uusd,0.00170842,0.20893349,0.00170842,0.00000859,xyk_pool,ok,
2026-04-11 02:42:34,BURNIX,cw20,xyk,uusd,0.02377007,2.90698727,0.02377007,0.00011950,xyk_pool,ok,
2026-04-11 02:42:34,CatWifHat,cw20,xyk,uluna,0.00040066,0.00040066,0.00000328,0.00000002,xyk_pool,ok,
2026-04-11 02:42:34,CBFC,cw20,xyk,uluna,1.98589914,1.98589914,0.01623845,0.00008167,xyk_pool,ok,
2026-04-11 02:42:34,CL8Y-cb,cw20,xyk,uusd,0.0000000002,0.00000003,0.0000000002,0.0000000000,xyk_pool,ok,
2026-04-11 02:42:34,CNip,cw20,xyk,uluna,40.00801069,40.00801069,0.32714047,0.00164531,xyk_pool,ok,
2026-04-11 02:42:34,COFFEE,cw20,xyk,uluna,0.24429451,0.24429451,0.00199757,0.00001005,xyk_pool,ok,
2026-04-11 02:42:34,CRYSTAL,cw20,xyk,uluna,9.95216178,9.95216178,0.08137757,0.00040928,xyk_pool,ok,
2026-04-11 02:42:34,CTX,cw20,xyk,uusd,44.16406872,5401.09439960,44.16406872,0.22203441,xyk_pool,ok,
2026-04-11 02:42:34,DO,cw20,xyk,uusd,0.00000036,0.00004423,0.00000036,0.0000000018,xyk_pool,ok,
2026-04-11 02:42:34,DOGE,cw20,xyk,uusd,0.15093931,18.45929198,0.15093931,0.00075885,xyk_pool,ok,
2026-04-11 02:42:34,ELPACO,cw20,xyk,uusd,0.46191639,56.49058343,0.46191639,0.00232228,xyk_pool,ok,
2026-04-11 02:42:34,FIRE,cw20,xyk,uluna,0.00009769,0.00009769,0.00000080,0.0000000040,xyk_pool,ok,
2026-04-11 02:42:34,FLX,cw20,xyk,uluna,0.28886599,0.28886599,0.00236202,0.00001188,xyk_pool,ok,
2026-04-11 02:42:34,FOOD,cw20,xyk,uluna,0.00706732,0.00706732,0.00005779,0.00000029,xyk_pool,ok,
2026-04-11 02:42:34,FRG,cw20,xyk,uluna,15.55638506,15.55638506,0.12720260,0.00063975,xyk_pool,ok,
2026-04-11 02:42:34,FUN,cw20,xyk,uluna,88560.21518304,88560.21518304,724.14572670,3.64200390,xyk_pool,ok,
2026-04-11 02:42:34,Futureflare,cw20,xyk,uusd,0.11947228,14.61099611,0.11947228,0.00060065,xyk_pool,ok,
2026-04-11 02:42:34,GRDX,cw20,xyk,uusd,0.25245427,30.87417905,0.25245427,0.00126921,xyk_pool,ok,
2026-04-11 02:42:34,HOTL,cw20,xyk,uluna,1.70643012,1.70643012,0.01395326,0.00007018,xyk_pool,ok,
2026-04-11 02:42:34,IDEV,cw20,xyk,uluna,11.74480617,11.74480617,0.09603580,0.00048300,xyk_pool,ok,
2026-04-11 02:42:34,JURASS,cw20,xyk,uluna,0.01220404,0.01220404,0.00009979,0.00000050,xyk_pool,ok,
2026-04-11 02:42:34,JURIS,cw20,xyk,uluna,0.06089057,0.06089057,0.00049789,0.00000250,xyk_pool,ok,
2026-04-11 02:42:34,KENNY,cw20,xyk,uluna,0.00914286,0.00914286,0.00007476,0.00000038,xyk_pool,ok,
2026-04-11 02:42:34,KNEEL,cw20,xyk,uluna,12.16015193,12.16015193,0.09943203,0.00050008,xyk_pool,ok,
2026-04-11 02:42:34,KRQ,cw20,xyk,uluna,0.00185513,0.00185513,0.00001517,0.00000008,xyk_pool,ok,
2026-04-11 02:42:34,LCM,cw20,xyk,uluna,0.00228269,0.00228269,0.00001867,0.00000009,xyk_pool,ok,
2026-04-11 02:42:34,LCW,cw20,xyk,uluna,6.67871091,6.67871091,0.05461098,0.00027466,xyk_pool,ok,
2026-04-11 02:42:34,LEAPE,cw20,xyk,uluna,0.00000271,0.00000271,0.00000002,0.0000000001,xyk_pool,ok,
2026-04-11 02:42:34,LennyL,cw20,xyk,uluna,0.00000772,0.00000772,0.00000006,0.0000000003,xyk_pool,ok,
2026-04-11 02:42:34,LENNYR,cw20,xyk,uluna,0.00001452,0.00001452,0.00000012,0.0000000006,xyk_pool,ok,
2026-04-11 02:42:34,LIX,cw20,xyk,uluna,0.21616655,0.21616655,0.00176757,0.00000889,xyk_pool,ok,
2026-04-11 02:42:34,LTK,cw20,xyk,uusd,1.25033550,152.91118458,1.25033550,0.00628605,xyk_pool,ok,
2026-04-11 02:42:34,LTRN,cw20,xyk,uluna,0.00135170,0.00135170,0.00001105,0.00000006,xyk_pool,ok,
2026-04-11 02:42:34,MBA,cw20,xyk,uluna,0.12932449,0.12932449,0.00105747,0.00000532,xyk_pool,ok,
2026-04-11 02:42:34,MIOFF,cw20,xyk,uluna,0.00031729,0.00031729,0.00000259,0.00000001,xyk_pool,ok,
2026-04-11 02:42:34,MIR,cw20,xyk,uusd,1.12523439,137.61180339,1.12523439,0.00565710,xyk_pool,ok,
2026-04-11 02:42:34,NHera,cw20,xyk,uluna,0.00108587,0.00108587,0.00000888,0.00000004,xyk_pool,ok,
2026-04-11 02:42:34,PoG,cw20,xyk,uluna,0.00223621,0.00223621,0.00001829,0.00000009,xyk_pool,ok,
2026-04-11 02:42:34,QUID,cw20,xyk,uluna,2.80202791,2.80202791,0.02291183,0.00011523,xyk_pool,ok,
2026-04-11 02:42:34,ROTTI,cw20,xyk,uluna,0.00008453,0.00008453,0.00000069,0.0000000035,xyk_pool,ok,
2026-04-11 02:42:34,SAYVE,cw20,xyk,uusd,0.00008041,0.00983373,0.00008041,0.00000040,xyk_pool,ok,
2026-04-11 02:42:34,SELE,cw20,xyk,uluna,283.76148573,283.76148573,2.32028193,0.01166958,xyk_pool,ok,
2026-04-11 02:42:34,SKI,cw20,xyk,uusd,0.01067704,1.30576036,0.01067704,0.00005368,xyk_pool,ok,
2026-04-11 02:42:34,SMF,cw20,xyk,uluna,0.53753235,0.53753235,0.00439533,0.00002211,xyk_pool,ok,
2026-04-11 02:42:34,SMT,cw20,xyk,uluna,1.61420282,1.61420282,0.01319913,0.00006638,xyk_pool,ok,
2026-04-11 02:42:34,Tbold,cw20,xyk,uluna,,,,,,error,Token reserve is zero for Tbold
2026-04-11 02:42:34,TCR,cw20,xyk,uluna,0.74711337,0.74711337,0.00610905,0.00003072,xyk_pool,ok,
2026-04-11 02:42:34,TEAI,cw20,xyk,uluna,0.00539041,0.00539041,0.00004408,0.00000022,xyk_pool,ok,
2026-04-11 02:42:34,TEST,cw20,xyk,uluna,1.05709550,1.05709550,0.00864374,0.00004347,xyk_pool,ok,
2026-04-11 02:42:34,TESTC,cw20,xyk,uusd,0.0000000000,0.0000000049,0.0000000000,0.0000000000,xyk_pool,ok,
2026-04-11 02:42:34,THC,cw20,xyk,uluna,0.01428738,0.01428738,0.00011683,0.00000059,xyk_pool,ok,
2026-04-11 02:42:34,TNEWS,cw20,xyk,uluna,0.36486527,0.36486527,0.00298346,0.00001500,xyk_pool,ok,
2026-04-11 02:42:34,ULC,cw20,xyk,uluna,0.01162415,0.01162415,0.00009505,0.00000048,xyk_pool,ok,
2026-04-11 02:42:34,USTRIX,cw20,xyk,uluna,6085.30544667,6085.30544667,49.75877628,0.25025578,xyk_pool,ok,
2026-04-11 02:42:34,UwU,cw20,xyk,uluna,0.44270946,0.44270946,0.00361998,0.00001821,xyk_pool,ok,
2026-04-11 02:42:34,VIMA,cw20,xyk,uluna,5.48845566,5.48845566,0.04487841,0.00022571,xyk_pool,ok,
2026-04-11 02:42:34,WAVAX,cw20,xyk,uusd,2338.72649720,286017.18439979,2338.72649720,11.75792387,xyk_pool,ok,
2026-04-11 02:42:34,WETH,cw20,xyk,uusd,259032.62647033,31678686.06246539,259032.62647033,1302.28391636,xyk_pool,ok,
2026-04-11 02:48:52,LUNC,native,native_reference,uluna,1.00000000,1.00000000,0.00818868,0.00004126,swaprate,ok,
2026-04-11 02:48:52,USTC,native,native_reference,uusd,122.11986544,122.11986544,1.00000000,0.00504118,contract,ok,
2026-04-11 02:48:52,AUTC,native,oracle_1pct,uaud,171.40434273,171.40434273,1.40357461,0.00707164,swaprate_1pct,ok,
2026-04-11 02:48:52,CATC,native,oracle_1pct,ucad,175.36020827,175.36020827,1.43596791,0.00723484,swaprate_1pct,ok,
2026-04-11 02:48:52,CHTC,native,native_xyk,uusd,20548.24836138,20548.24836138,168.26294630,0.84824306,native_xyk_pool,ok,
2026-04-11 02:48:52,CNTC,native,oracle_1pct,ucny,35.49629168,35.49629168,0.29066763,0.00146447,swaprate_1pct,ok,
2026-04-11 02:48:52,DKTC,native,oracle_1pct,udkk,37.98568747,37.98568747,0.31105248,0.00156718,swaprate_1pct,ok,
2026-04-11 02:48:52,EUTC,native,native_xyk,uusd,7194.00202011,7194.00202011,58.90935102,0.29697238,native_xyk_pool,ok,
2026-04-11 02:48:52,GBTC,native,oracle_1pct,ugbp,325.87542238,325.87542238,2.66848822,0.01344466,swaprate_1pct,ok,
2026-04-11 02:48:52,HKTC,native,oracle_1pct,uhkd,30.94499805,30.94499805,0.25339856,0.00127670,swaprate_1pct,ok,
2026-04-11 02:48:52,IDTC,native,oracle_1pct,uidr,0.01417940,0.01417940,0.00011611,0.00000058,swaprate_1pct,ok,
2026-04-11 02:48:52,INTC,native,oracle_1pct,uinr,2.60935350,2.60935350,0.02136715,0.00010765,swaprate_1pct,ok,
2026-04-11 02:48:52,JPTC,native,oracle_1pct,ujpy,1.52260078,1.52260078,0.01246808,0.00006282,swaprate_1pct,ok,
2026-04-11 02:48:52,KRTC,native,native_xyk,uluna,0.74216312,0.74216312,0.00607733,0.00003062,native_xyk_pool,ok,
2026-04-11 02:48:52,MNTC,native,native_xyk,uluna,0.71468172,0.71468172,0.00585230,0.00002949,native_xyk_pool,ok,
2026-04-11 02:48:52,MYTC,native,oracle_1pct,umyr,61.13061296,61.13061296,0.50057878,0.00252207,swaprate_1pct,ok,
2026-04-11 02:48:52,NOTC,native,oracle_1pct,unok,25.53441591,25.53441591,0.20909306,0.00105347,swaprate_1pct,ok,
2026-04-11 02:48:52,PHTC,native,oracle_1pct,uphp,4.04997554,4.04997554,0.03316394,0.00016709,swaprate_1pct,ok,
2026-04-11 02:48:52,SDTC,native,native_xyk,uluna,25149.24571523,25149.24571523,205.93902249,1.03758342,native_xyk_pool,ok,
2026-04-11 02:48:52,SETC,native,oracle_1pct,usek,26.19562429,26.19562429,0.21450748,0.00108075,swaprate_1pct,ok,
2026-04-11 02:48:52,SGTC,native,oracle_1pct,usgd,190.26837209,190.26837209,1.55804603,0.00784991,swaprate_1pct,ok,
2026-04-11 02:48:52,THTC,native,oracle_1pct,uthb,7.55086903,7.55086903,0.06183162,0.00031153,swaprate_1pct,ok,
2026-04-11 02:48:52,WESO,cw20,tbc,uluna,39.57782100,39.57782100,0.32408995,0.00163286,curve_info,ok,
2026-04-11 02:48:52,reBASE,cw20,tbc,uusd,0.53718200,65.60059356,0.53718200,0.00270803,curve_info,ok,
2026-04-11 02:48:52,TERRA,cw20,xyk,uusd,0.26483441,32.34154276,0.26483441,0.00133508,xyk_pool,ok,
2026-04-11 02:48:52,FROG,cw20,xyk,uluna,0.20238534,0.20238534,0.00165727,0.00000835,xyk_pool,ok,
2026-04-11 02:48:52,ADDVOW,cw20,xyk,uluna,0.26341281,0.26341281,0.00215700,0.00001087,xyk_pool,ok,
2026-04-11 02:48:52,ALPHA,cw20,xyk,uusd,0.00253795,0.30993380,0.00253795,0.00001279,xyk_pool,ok,
2026-04-11 02:48:52,ampLUNC,cw20,xyk,uusd,0.01096247,1.33873563,0.01096247,0.00005526,xyk_pool,ok,
2026-04-11 02:48:52,ampNIP,cw20,xyk,uluna,,,,,,error,Token reserve is zero for ampNIP
2026-04-11 02:48:52,ART,cw20,xyk,uusd,0.00717592,0.87632281,0.00717592,0.00003618,xyk_pool,ok,
2026-04-11 02:48:52,ASTRO,cw20,xyk,uusd,0.08875710,10.83900460,0.08875710,0.00044744,xyk_pool,ok,
2026-04-11 02:48:52,BAKED,cw20,xyk,uluna,109760.02225588,109760.02225588,898.78924988,4.52837355,xyk_pool,ok,
2026-04-11 02:48:52,BENANCE,cw20,xyk,uluna,,,,,,error,Token reserve is zero for BENANCE
2026-04-11 02:48:52,BLAME,cw20,xyk,uluna,0.39707435,0.39707435,0.00325151,0.00001638,xyk_pool,ok,
2026-04-11 02:48:52,BLEEVE,cw20,xyk,uluna,0.17896840,0.17896840,0.00146551,0.00000738,xyk_pool,ok,
2026-04-11 02:48:52,BLUNA,cw20,xyk,uusd,0.00806965,0.98546404,0.00806965,0.00004068,xyk_pool,ok,
2026-04-11 02:48:52,BOTS,cw20,xyk,uluna,0.00086765,0.00086765,0.00000710,0.00000004,xyk_pool,ok,
2026-04-11 02:48:52,BTUSD,cw20,xyk,uusd,72.79569034,8889.79990949,72.79569034,0.36697586,xyk_pool,ok,
2026-04-11 02:48:52,BULL,cw20,xyk,uusd,0.00170842,0.20863236,0.00170842,0.00000861,xyk_pool,ok,
2026-04-11 02:48:52,BURNIX,cw20,xyk,uusd,0.02377007,2.90279760,0.02377007,0.00011983,xyk_pool,ok,
2026-04-11 02:48:52,CatWifHat,cw20,xyk,uluna,0.00040066,0.00040066,0.00000328,0.00000002,xyk_pool,ok,
2026-04-11 02:48:52,CBFC,cw20,xyk,uluna,1.98589914,1.98589914,0.01626188,0.00008193,xyk_pool,ok,
2026-04-11 02:48:52,CL8Y-cb,cw20,xyk,uusd,0.0000000002,0.00000003,0.0000000002,0.0000000000,xyk_pool,ok,
2026-04-11 02:48:52,CNip,cw20,xyk,uluna,40.00801069,40.00801069,0.32761263,0.00165061,xyk_pool,ok,
2026-04-11 02:48:52,COFFEE,cw20,xyk,uluna,0.24429451,0.24429451,0.00200045,0.00001008,xyk_pool,ok,
2026-04-11 02:48:52,CRYSTAL,cw20,xyk,uluna,9.95216178,9.95216178,0.08149503,0.00041060,xyk_pool,ok,
2026-04-11 02:48:52,CTX,cw20,xyk,uusd,44.16406872,5393.31012917,44.16406872,0.22263883,xyk_pool,ok,
2026-04-11 02:48:52,DO,cw20,xyk,uusd,0.00000036,0.00004417,0.00000036,0.0000000018,xyk_pool,ok,
2026-04-11 02:48:52,DOGE,cw20,xyk,uusd,0.15093931,18.43268772,0.15093931,0.00076091,xyk_pool,ok,
2026-04-11 02:48:52,ELPACO,cw20,xyk,uusd,0.46191639,56.40916697,0.46191639,0.00232860,xyk_pool,ok,
2026-04-11 02:48:52,FIRE,cw20,xyk,uluna,0.00009769,0.00009769,0.00000080,0.0000000040,xyk_pool,ok,
2026-04-11 02:48:52,FLX,cw20,xyk,uluna,0.28886599,0.28886599,0.00236543,0.00001192,xyk_pool,ok,
2026-04-11 02:48:52,FOOD,cw20,xyk,uluna,0.00706732,0.00706732,0.00005787,0.00000029,xyk_pool,ok,
2026-04-11 02:48:52,FRG,cw20,xyk,uluna,15.55638506,15.55638506,0.12738620,0.00064181,xyk_pool,ok,
2026-04-11 02:48:52,FUN,cw20,xyk,uluna,88560.21518304,88560.21518304,725.19090045,3.65373228,xyk_pool,ok,
2026-04-11 02:48:52,Futureflare,cw20,xyk,uusd,0.11947228,14.58993816,0.11947228,0.00060228,xyk_pool,ok,
2026-04-11 02:48:52,GRDX,cw20,xyk,uusd,0.25245427,30.82968196,0.25245427,0.00127267,xyk_pool,ok,
2026-04-11 02:48:52,HOTL,cw20,xyk,uluna,1.70643012,1.70643012,0.01397340,0.00007040,xyk_pool,ok,
2026-04-11 02:48:52,IDEV,cw20,xyk,uluna,11.74480617,11.74480617,0.09617441,0.00048456,xyk_pool,ok,
2026-04-11 02:48:52,JURASS,cw20,xyk,uluna,0.01220404,0.01220404,0.00009993,0.00000050,xyk_pool,ok,
2026-04-11 02:48:52,JURIS,cw20,xyk,uluna,0.06089057,0.06089057,0.00049861,0.00000251,xyk_pool,ok,
2026-04-11 02:48:52,KENNY,cw20,xyk,uluna,0.00914286,0.00914286,0.00007487,0.00000038,xyk_pool,ok,
